date,601899.XSHG,600519.XSHG,601169.XSHG,002202.XSHE,601618.XSHG,002236.XSHE,601088.XSHG,000725.XSHE,603993.XSHG,000001.XSHE,600196.XSHG,601288.XSHG,600332.XSHG,601800.XSHG,002142.XSHE,000568.XSHE,601989.XSHG,600406.XSHG,000858.XSHE,002007.XSHE,600009.XSHG,000876.XSHE,601328.XSHG,600585.XSHG,600028.XSHG,600893.XSHG,600309.XSHG,601377.XSHG,601998.XSHG,000157.XSHE,601006.XSHG,601628.XSHG,600276.XSHG,601009.XSHG,600048.XSHG,600547.XSHG,600383.XSHG,601186.XSHG,601390.XSHG,600000.XSHG,600837.XSHG,601888.XSHG,000002.XSHE,600588.XSHG,600660.XSHG,600104.XSHG,000425.XSHE,600111.XSHG,000768.XSHE,600741.XSHG,601988.XSHG,000538.XSHE,601766.XSHG,600900.XSHG,600050.XSHG,601668.XSHG,000063.XSHE,600015.XSHG,601336.XSHG,600016.XSHG,600795.XSHG,601601.XSHG,601901.XSHG,601111.XSHG,002304.XSHE,601818.XSHG,002594.XSHE,601166.XSHG,601318.XSHG,002415.XSHE,601939.XSHG,601688.XSHG,600690.XSHG,000625.XSHE,002230.XSHE,600019.XSHG,600085.XSHG,000333.XSHE,000338.XSHE,600036.XSHG,601669.XSHG,000069.XSHE,600010.XSHG,002241.XSHE,600030.XSHG,000963.XSHE,600018.XSHG,600115.XSHG,601857.XSHG,600029.XSHG,600999.XSHG,601398.XSHG,600886.XSHG,601600.XSHG,000651.XSHE,600887.XSHG,601633.XSHG,600031.XSHG,000776.XSHE,000100.XSHE,600362.XSHG,000895.XSHE
2017-8-15,-0.017910448,-0.007715776,0.007751938,0.001070664,-0.002272727,0.089309878,0,-0.002941176,-0.008431703,0.008583691,0.001080692,0.007782101,-0.004864208,-0.005930319,0.017719569,0.004057187,0,-0.007847534,0.00211173,-0.006446991,0.013748597,-0.00669344,0.009259259,-0.02247191,0,0.000354988,0.033489377,-0.010479042,0.012793177,-0.005586592,0.013816926,0.004453441,-0.007481297,0.019298246,0,-0.019377569,0.00472255,-0.002879079,-0.004132231,0.002026342,-0.00624025,-0.0011107,0.003117207,0.038049941,0.024894068,0.003038194,-0.008823529,0.003602676,0.007042254,-0.006875,0.032374101,-0.007556675,0,0.004145937,0,0,0.002858504,0.001402525,0.021941748,0.005940594,0,0.010607169,-0.016393443,-0.005656109,0.018693982,0.003424658,-0.004200798,0.010172144,0.008210998,0.013118441,0.028865979,0.016548463,-0.00255102,0,0.040692641,0.003759398,-0.000989446,-0.00862069,-0.003616637,0.029367845,-0.004120879,0.011510791,0.003703704,0.004,-0.002148997,0.006242684,-0.012658228,-0.003012048,-0.0032,0.005006258,0.006982157,0.0225,0.015313936,-0.008995502,-0.006511309,0.00509165,0.004295533,-0.006858711,-0.00338524,0.006993007,-0.009151922,0.037061118
2017-8-16,-0.018237082,0.001047167,-0.005769231,0.02459893,-0.004555809,-0.014492754,0,0.014749263,-0.027210884,0.003191489,0.002518892,-0.003861004,-0.037474542,0,-0.003785011,-0.006542236,0,-0.004519774,-0.011302682,0.006488825,-0.006089123,-0.005390836,-0.009174312,-0.00862069,-0.010582011,0.00887154,-0.017073171,0,-0.012631579,0,0.003407155,-0.008061266,-0.00879397,-0.005163511,0,-0.020359281,-0.016451234,-0.007699711,-0.002766252,-0.008088979,0.002354788,0.015567087,-0.007458048,0.037800687,-0.003100775,-0.006057984,-0.011869436,-0.072820513,0.031737493,-0.013215859,0,-0.014865845,-0.003558719,0.016515277,0,-0.012323944,0.027078385,-0.004201681,-0.012730382,-0.005905512,0,-0.002895404,0,-0.004550626,-0.01835093,-0.006825939,0.005484075,-0.010069713,0.005923001,0.035516093,-0.006012024,0.002325581,-0.017902813,-0.005873715,0.057958957,0.003745318,-0.000990426,-0.018290855,-0.00907441,-0.014023211,-0.009655172,-0.00284495,-0.018450185,0.004482072,0.003589375,-0.004265219,-0.018315018,0,-0.003210273,0.01494396,-0.006933744,0.002444988,-0.007541478,0.04387292,-0.01690238,-0.011144883,-0.000855432,-0.004143646,0.002717391,-0.003472222,-0.004926108,-0.007523511
2017-8-17,0.043343653,-0.007656354,0.007736944,-0.002087683,0.013729977,-0.003361345,0,-0.005813953,0.005244755,0.007423118,-0.003230438,0.003875969,0.002115954,0.05891126,-0.001519757,-0.016656982,0,0.007945516,-0.018407285,0.007879656,0.008075745,0.002710027,0.00462963,0.008695652,0.005347594,0.01582835,0.019851117,0.010590015,0.006396588,0.005617978,0.030560272,0.009752133,-0.00887199,0,0.009126467,0.017114914,0.017921147,0.031037827,0.013869626,0.003058104,0.005481597,0.01459854,0.00313087,0,0.01399689,-0.003482804,0.009009009,0.013827434,-0.005735141,0.00127551,-0.003484321,0.003496503,0.00952381,0,0,0.012477718,0.023126735,0.009845288,-0.019053118,0.005940594,0,-0.018874773,0.014285714,0.026285714,-0.010371319,0.010309278,0.001258653,0.003912363,-0.001962709,-0.005716327,0,0.007540603,0.006076389,0.008862629,0.024377457,0.014925373,0.013218771,0.007025046,0.009157509,-0.004413928,0.037604457,0.004279601,0.007518797,-0.019831433,0.005007153,-0.013239875,0.005597015,0.042296073,0.003220612,0.008588957,0.017067494,0,0.007598784,0.011594203,0.004210526,0.00307377,-0.005993151,0.012482663,0.005420054,0.003484321,0.022277228,-0.00315856
2017-8-18,-0.014836795,-0.006167855,0.001919386,-0.0041841,-0.004514673,0.014755481,0,-0.002923977,-0.022608696,0.002105263,0.014764134,0,-0.002111486,-0.013380282,0.00913242,0.003348434,0,0.027027027,0,-0.005685856,-0.008563536,-0.006756757,-0.002304147,0.001724138,-0.005319149,0.001385042,-0.000695169,-0.008982036,-0.008474576,-0.008379888,0.018121911,0.030985915,0.002557545,0.003460208,0.012919897,-0.003605769,0.019953052,-0.003762935,-0.004103967,-0.00101626,-0.00623053,0.020143885,0.040574282,0,0.006134969,-0.004805592,0,-0.026732133,-0.023597273,0.005095541,-0.006993007,-0.008802494,-0.001179245,0.005686434,0,-0.003521127,0.013110307,0.001392758,0,-0.001968504,0,0.003329634,0.002347418,0.004454343,0.001423211,0,0.00460926,-0.001558846,0.040314651,-0.009342436,-0.006048387,-0.025331031,0.000862813,-0.001464129,0.008188332,-0.018382353,-0.005870841,-0.004852897,0.00907441,0.014285714,-0.005369128,0.022727273,-0.018656716,-0.024279211,-0.006405694,0.003157064,0.003710575,0.017391304,0.003210273,0.003649635,-0.014492754,0,0.003016591,-0.044412607,0.004891684,0.004596527,-0.006890612,-0.004109589,-0.009433962,-0.003472222,-0.010895884,0.006337136
2017-8-21,0.006024096,0.000157974,-0.001915709,0.005252101,0.002267574,-0.0294973,0,0.011730205,0.023131673,0.00210084,0.009226402,0,0.031739314,-0.003568879,-0.005279035,-0.005104044,0,-0.003289474,-0.005329649,-0.026447462,0.004179437,0.004081633,-0.002309469,0.019506598,0.018716578,0.003457815,0.001043478,0.010574018,0.006410256,0.016901408,-0.014563107,-0.015612802,0.019982993,-0.003448276,0.00127551,0.001206273,0.001150748,0.001888574,0.002747253,0,0.002351097,0.012341326,-0.00839832,0.06401766,0,0,0.017857143,0.004484305,-0.003759398,0.032953105,0,0.005365402,0.001180638,-0.008885299,0.100299401,0.001766784,-0.009370817,-0.002781641,-0.017265058,-0.001972387,0,-0.004056047,0.004683841,-0.016629712,-0.008010336,-0.006802721,0.002294056,0,-0.002599244,-0.003264418,0.006085193,0.007678677,0.013793103,0.005865103,0.046192893,0.041198502,0.004593176,0.014934471,0.014388489,-0.004856727,-0.001349528,0.006944444,0.022813688,0.008294453,0.006446991,0.017702596,0.003696858,-0.015669516,0.008,-0.008484848,0.003869969,0,0,0.074962519,0.016342142,0.005083884,0.029488291,0.015130674,0.010204082,0.010452962,0.025703794,-0.008186398
2017-8-22,-0.008982036,-0.005122072,0,-0.003134796,-0.004524887,-0.019263699,0,0,0.066086957,0.017819706,0.015471167,0.011583012,0.015996719,-0.007879656,0.0030326,-0.016179953,0,0.00660066,-0.02579877,-0.004405286,-0.006659267,-0.002710027,0.002314815,0.009566685,-0.005249344,-0.025499655,0.052466991,-0.002989537,-0.002123142,0,-0.014778325,0.007930214,-0.010421009,0,0.014012739,-0.007228916,-0.001149425,-0.007540057,-0.002739726,-0.007121058,0.003127443,-0.005921282,0.026013309,-0.037344398,-0.00101626,0.021071115,-0.00877193,-0.017299107,-0.002695418,0.007361963,0,0.003864556,-0.003537736,-0.001629992,0.100680272,0.007054674,-0.006756757,-0.0027894,0.016570174,0,0,0.037023325,-0.006993007,-0.003382187,-0.003386299,0.003424658,-0.010195589,0.009367681,0.040985548,0.008005822,0.002016129,0.000586166,0.004251701,0.001457726,-0.036632703,0.010791367,-0.002286088,0.018618619,0,0.023426061,-0.004054054,-0.008275862,-0.011152416,-0.012339332,-0.002846975,-0.015461925,-0.003683241,-0.01447178,-0.001587302,0,-0.00308404,0.012195122,-0.006015038,0.005578801,0.004447485,0.007081437,0,-0.001355014,-0.004040404,-0.010344828,0.015513126,0.003174603
2017-8-23,-0.021148036,0.013948425,0.007677543,-0.004192872,-0.006818182,-0.013094718,0,0.005797101,-0.027732463,0.023686921,0.003462604,0.019083969,0.011303997,0.000722022,0.038548753,0.006016847,0,-0.018579235,0.013240986,0.003687316,0.001955307,0.004076087,0.009237875,-0.008361204,-0.007915567,-0.007072136,-0.016176956,0.008995502,0.017021277,-0.005540166,0,0.000786782,0.00716091,0.015570934,-0.007537688,-0.020631068,0.001150748,-0.011396011,-0.002747253,0.011270492,0.001558846,-0.003503854,0.001179245,-0.010775862,-0.003560529,0.003869304,-0.002949853,-0.051107325,0.002162162,-0.00365408,0.017605634,-0.003666361,-0.003550296,-0.000816327,-0.009888752,0,-0.000453515,0.006993007,0.028083268,0.005928854,0,0.007140307,0.008215962,-0.013574661,0.019472033,0.006825939,0.002312382,0.013147718,0.003641329,-0.00866426,0.018108652,0.024018746,-0.00508044,-0.010189229,-0.025434399,-0.037366548,-0.015057283,0.00884434,-0.012411348,0.024320458,-0.009497965,0.002781641,-0.018796992,0.011972931,0.00856531,-0.009030232,-0.003696858,-0.004405286,-0.001589825,-0.001222494,0.003093581,0.026506024,-0.006051437,-0.041608877,0.003405995,-0.005022602,-0.01600674,-0.023066486,0.00811359,-0.003484321,-0.036427732,0.00443038
2017-8-24,-0.009259259,-0.002438151,-0.001904762,-0.001052632,-0.006864989,0.000884564,0,-0.005763689,-0.020134228,0.002012072,-0.021048999,0.007490637,-0.004391218,-0.022366522,-0.002183406,-0.021730463,0,-0.017817372,-0.013470044,-0.005878031,0.001951491,-0.01217862,-0.004576659,0.00786959,0.002659574,-0.002849003,0.002684564,-0.016344725,-0.016736402,0.002785515,0.001666667,-0.016116352,0.00334588,-0.005110733,-0.007594937,-0.01425031,-0.011494253,-0.004803074,-0.005509642,-0.00810537,-0.010894942,-0.007032349,-0.00647821,-0.002178649,0.004083716,0.011991435,-0.00887574,0.001795332,-0.011866235,0.000611247,0,-0.007543698,-0.007125891,0,-0.066167291,0,-0.001814882,-0.008333333,-0.006685769,-0.00589391,0,0.010280043,-0.017462165,-0.014908257,-0.009742341,-0.010169492,-0.005662752,-0.002290076,-0.004988662,-0.017115805,0.005928854,-0.017734554,0.000851064,-0.002941176,0.004909561,0.01663586,-0.008973081,0.017241379,-0.003590664,0.006517691,-0.009589041,-0.012482663,-0.003831418,-0.001028807,-0.01556971,-0.012678288,-0.005565863,-0.008849558,-0.00477707,-0.024479804,-0.01619121,0.011737089,-0.00152207,0.005788712,0.005770536,-0.020696618,-0.017123288,0.001388889,-0.011401744,-0.006993007,0,0.027095148
2017-8-25,0.018691589,0.000358769,0.022900763,0.010537408,0.01843318,0.001325674,0,0.008695652,0.035958904,0.017068273,-0.002467395,0.033457249,0.006816359,0.02804428,0.016776076,-0.001630324,0,0.004535147,0.000815162,0.001478197,0.007234279,0.008219178,0.055172414,0.01115449,0.01061008,0.013571429,0.001338688,0.024169184,0.036170213,0.008333333,0.009983361,0.059129045,-0.001667361,0.051369863,0.015306122,0.010056568,0.023255814,0.02992278,0.016620499,0.025536261,0.018095987,-0.000354108,0.004742146,0.013100437,-0.003558719,0.004231909,0.017910448,0.023894863,0.012554585,0.013439218,0.034602076,0.001112347,0.008373206,0.007352941,0.002673797,0.024518389,0.004090909,0.039215686,0.05,0.023715415,0,0.04877193,0.02014218,0.00814901,0.011521036,0.034246575,0.01413204,0.029839327,0.012762078,0.018154872,0.025540275,0.057658707,0.018707483,0.010324484,0.046541527,0.003636364,0.009054326,0.009192761,0.016216216,0.031452359,0.031811895,0.019662921,0.023076923,0.001544799,0.029475198,-0.002006421,0.005597015,0.013392857,0.0144,0.012547051,0.030564263,0.041763341,0.004573171,0.070503597,0.005737428,0.008762887,0.014808362,0.019417476,0.027137042,0.007042254,0.031097561,0.011042945
2017-8-28,0.009174312,-0.001927689,0.005597015,0.033368092,0.009049774,0.017210944,0,0.005747126,0.011570248,0.02171767,-0.020848057,-0.014388489,-0.007168459,0.012921752,0.005021521,0.014492754,0,0.002257336,0.024638566,0.007380074,0.033701657,0.006793478,0.013071895,0.007722008,0.007874016,0.01303735,-0.006016043,0.048672566,0.006160164,0.005509642,0,0.008298755,-0.012526096,0.001628664,0.011306533,0.028002489,0.009090909,0.009372071,0.01226158,0.007968127,0.041731066,0.007793128,0.03480826,0.019396552,-0.008673469,0.00842815,0.005865103,0.019836639,0.019407008,0.016877637,0.006688963,0.004444444,0.007117438,-0.00486618,-0.004,-0.003418803,0.033952014,0.006738544,0.018315018,0.007722008,0,0.029775845,0.047619048,0.017321016,0.004095214,0.006622517,0.013727121,-0.000742942,0.006750675,0.030931587,-0.007662835,0.0969163,0.037562604,0.004379562,-0.065601966,-0.009057971,0.003323363,0.008824367,0,-0.010313901,0.002680965,0.013774105,0.007518797,0.064267352,0.062150838,0.005227181,0.005565863,0.005873715,0.015772871,0.017348203,0.074524715,-0.017817372,-0.003034901,0.014784946,0.004362416,-0.014307614,-0.012875536,0.02585034,0.070673712,0.01048951,0.028385571,-0.001213592
2017-8-29,0.015151515,-0.005277697,0.003710575,-0.003027245,-0.004484305,-0.001735358,0,-0.022857143,0.027777778,0.028019324,0.021291952,0.010948905,-0.011231448,-0.001417434,-0.00856531,-0.017907445,0,-0.007882883,-0.004372019,-0.008791209,0.022982362,-0.004048583,-0.006451613,-0.010399562,-0.002604167,-0.024,-0.00672495,0.00281294,0.006122449,-0.002739726,0.006589786,0.016835017,-0.000422833,0.004878049,-0.009937888,0.009079903,-0.001126126,-0.002785515,-0.006729475,0.005928854,-0.015578635,-0.016520211,0.00627138,-0.026427061,-0.020072054,-0.017133305,0,-0.016590389,-0.02168165,-0.017190279,0.019933555,0.001474926,-0.003533569,0.007334963,-0.001338688,-0.003430532,0.001313485,-0.002677376,-0.003417266,-0.001915709,0,0.002923977,-0.011086475,0.006810443,0.021029824,0.009868421,-0.018875667,0.014869888,0.015198927,-0.003529827,0.005791506,-0.001506024,0.014481094,-0.00872093,-0.031291086,-0.003656307,0.001656178,-0.013544018,0,-0.004077934,-0.002673797,0.002717391,0,0.007246377,-0.011176857,-0.0204,0.007380074,0,-0.00931677,0.006090134,-0.014154282,0.004535147,0.00761035,-0.018543046,-0.011025727,0.001036807,-0.017391304,0.00265252,-0.006785935,-0.006920415,0.006900518,0.0018226
2017-8-30,-0.005970149,0.007202204,0,0,0.006756757,0.010864841,0,0.005847953,0.011128776,-0.020676692,-0.025088339,-0.010830325,0.020283976,0.000709723,-0.013678906,0.023150994,0,-0.002270148,0.019161677,0.006651885,-0.018286311,-0.005420054,-0.002164502,0.001659292,0,0.0085531,0.012863913,0.007012623,-0.016227181,-0.005494505,0.004909984,-0.020603385,0.001269036,-0.009708738,0.012547051,-0.00779844,0.00789177,0.00744879,0.008130081,-0.006876228,0.004521477,0.024660472,-0.005665722,-0.007600434,-0.00157563,-0.011479592,-0.008746356,0.029086678,0.005405405,-0.01628468,-0.009771987,0.000920471,0.003546099,-0.01618123,-0.017426273,0.003442341,0.012680367,-0.009395973,-0.047464357,0,0,-0.003239391,0,0.030439684,0.000873799,-0.013029316,-0.000627353,-0.021978022,-0.011448701,-0.001062699,-0.011516315,-0.008547009,-0.003965107,0.013196481,0.009771987,0.040366972,-0.001984127,0.006864989,0.00177305,0.000909918,-0.001340483,-0.010840108,0.029850746,0.006714628,0.001329787,0.038383013,0.007326007,0.011678832,0.001567398,0.049636804,0.008614501,-0.018058691,-0.00755287,0.076923077,0.005067568,-0.001035733,-0.007079646,-0.052910053,0.002484472,0,0.01027984,-0.000606428
2017-8-31,-0.006006006,-0.003676223,-0.011090573,0.004048583,-0.011185682,-0.019346518,0,-0.005813953,0.088050314,-0.013435701,-0.004349402,-0.02189781,-0.001192843,-0.012056738,-0.002919708,0.005006007,0,0.009101251,-0.013513514,0.001468429,0.01064396,-0.001362398,-0.010845987,-0.023191607,-0.007832898,0.012367491,0.003676471,0.020891365,-0.002061856,-0.011049724,-0.001628664,-0.004132231,0.001689903,-0.011437908,-0.008674102,-0.010278114,-0.014541387,-0.014787431,0.009408602,-0.012858556,0.005251313,0.00837112,0,0.00547046,0.003156234,-0.004301075,-0.005882353,-0.006783493,-0.010752688,-0.004904966,-0.009868421,-0.019312121,-0.003533569,-0.010690789,-0.019099591,-0.024013722,-0.006908463,-0.010840108,-0.00928382,-0.003838772,0,-0.002274943,0.006726457,-0.016411379,-0.023197805,-0.00660066,0.002092488,-0.008988764,-0.006681514,0.008865248,-0.005825243,0.017241379,-0.006369427,-0.004341534,0.006451613,-0.012345679,0.000994036,-0.023295455,0.040707965,-0.015,-0.008053691,-0.026027397,-0.003623188,-0.011434016,0.011288181,-0.020448289,0.001818182,-0.011544012,-0.00312989,-0.008073818,0.007829181,-0.011494253,-0.01978691,-0.010025063,-0.023529412,0.034214619,0.004456328,-0.026536313,0.016728625,-0.003484321,0.007914076,-0.011529126
2017-9-1,0.078549849,0.008189529,-0.001869159,0.009072581,0.002262443,0.015782552,0.100478469,0.002923977,-0.01300578,-0.005836576,0.005096469,-0.018656716,0.000398089,-0.015075377,0.008052709,-0.000398486,0,-0.00789177,0.000198531,-0.002932551,-0.020010532,0,-0.010964912,0.000565291,-0.002631579,-0.002094241,0.033300033,0.025920873,-0.010330579,0.005586592,-0.003262643,-0.017351943,0.028258119,0,-0.01,0.020158827,-0.004540295,-0.00750469,-0.005326232,0.00501002,0.001492537,0.000345901,-0.015384615,0.100108814,-0.009438909,-0.006047516,0,0.038133182,-0.005434783,-0.016019717,-0.006644518,-0.006564141,-0.003546099,-0.000831255,-0.009735744,-0.019332162,-0.007391304,-0.001369863,-0.019315357,-0.003853565,0.10130719,0.000977199,-0.005567929,-0.010011123,-0.016215526,-0.013289037,-0.003967425,-0.007558579,0.002466368,0.024604569,-0.01953125,0.010468594,-0.005608974,0,0.021901709,0.046428571,-0.006951341,-0.004072135,0.006802721,0.000461467,-0.00947226,-0.00140647,0.036363636,0.015421687,0.003939593,-0.004415897,-0.016333938,-0.005839416,-0.001569859,-0.013953488,0.007768362,-0.018604651,-0.00310559,0.010126582,-0.014113597,0.003508772,-0.007985803,-0.007173601,0.018281536,0.003496503,0.015143017,0.002455494
2017-9-4,0.06442577,-0.005556671,0.003745318,-0.017982018,-0.002257336,0.067328442,0.060144928,0.014577259,0.011713031,0.045009785,-0.005432814,0.015209125,-0.009948269,-0.002186589,0.026143791,-0.021327487,0,-0.007954545,-0.023223501,0,-0.003761419,0.002728513,0.00443459,-0.022033898,-0.007915567,0.030779993,-0.002255881,-0.009308511,0.010438413,-0.005555556,0.001636661,0.00268714,0.049220673,0.016528926,0.006313131,0.034131737,-0.012542759,0.002835539,0.005354752,0.000997009,-0.006706408,0.087136929,0.003472222,0.100890208,-0.000529381,0.001738375,0.00591716,0.030153509,0.019672131,0.012523482,0,-0.003775722,-0.002372479,0.000831947,0.011235955,0,0.02978537,0.004115226,0.009945398,0.001934236,-0.038575668,-0.009762447,-0.001119821,0.012359551,-0.001817002,0.016835017,0.009643606,0.012185834,-0.009170208,0.0432247,0.003984064,0.005920079,0.001611604,-0.001453488,0.000784109,0.008532423,-0.002,0.012850467,0.028716216,0.007380074,0.004098361,-0.005633803,0.003508772,0.020882772,-0.006540222,0.027419355,0.016605166,0.01174743,0,0.015330189,0.00840925,0.014218009,0.003115265,0.003759398,-0.000698324,0.003996004,0.023255814,-0.002890173,-0.002393776,-0.003484321,0.032596685,0.021432945
2017-9-5,-0.007894737,-0.004936942,0.003731343,0.011190234,0,0.003234937,-0.049213944,0.028735632,-0.026049204,-0.006554307,0.014202476,0.026217228,0.007234727,-0.00146092,-0.012738854,-0.006313646,0,-0.01489118,0.001016054,0.008088235,0.023193096,-0.001360544,0.006622517,0.011554015,0,-0.003393281,0.000968992,-0.004026846,0.012396694,-0.002793296,-0.011437908,0.014931087,-0.003518374,0.001626016,0.023839398,-0.018529241,0.023094688,-0.006597549,0,0.018924303,-0.003750938,-0.009860051,0.035178777,-0.011680144,0,-0.002603037,-0.008823529,-0.021820117,-0.015005359,-0.008039579,0.016722408,0.023308698,0.001189061,-0.006650042,-0.019444444,0,-0.001276053,0.00273224,0.010619811,0.001930502,-0.033950617,0.046664476,-0.004484305,-0.004439512,0.010791835,0.003311258,0.002491694,-0.002257336,0.020541761,-0.007234462,0.027777778,0.003433055,0.01689461,-0.002911208,0.015147558,-0.030456853,0.001336005,0.001153403,-0.004926108,0.014194139,-0.006802721,0.012747875,-0.013986014,0.0009298,0.000658328,-0.003139717,-0.003629764,0,-0.001572327,0.005807201,-0.013203614,0.014018692,-0.00621118,-0.026217228,0.001397624,0.024875622,-0.006993007,0.004347826,-0.00119976,0.003496503,0.016051364,0.004796163
2017-9-6,0.026525199,-0.0102386,-0.007434944,-0.010060362,0.101809955,-0.018540911,0.000718907,0,0.059435364,0.005655042,0,0,-0.010774142,0.019019751,-0.011469534,-0.009223201,0,-0.009302326,-0.008120179,-0.004376368,0.008170796,0.004087193,-0.004385965,0.003997716,0.007978723,0.027579162,0.035495321,-0.006738544,-0.008163265,0.005602241,-0.00661157,-0.019992456,-0.011377011,-0.001623377,-0.00245098,0.002359882,-0.001128668,0.021821632,0.014647137,-0.004887586,-0.00376506,-0.003854802,0.001671309,0.02,-0.004766949,-0.009569378,0.011869436,-0.007616975,0.006528836,-0.008104738,-0.003289474,0.002222222,0.007125891,0.007531381,-0.001416431,0.010752688,0.02427598,-0.008174387,-0.019679022,-0.007707129,0,-0.020408163,0,-0.006688963,-0.010033445,-0.00660066,0.028997514,-0.004524887,-0.01570449,-0.011593243,-0.005791506,0.000977517,-0.012658228,-0.001459854,-0.015178801,0,0.003002001,-0.010656682,0.008250825,-0.017155756,0.034246575,-0.002797203,0.007092199,-0.022758941,-0.004605263,-0.021259843,0,-0.007256894,0.007874016,-0.003464203,-0.000704225,-0.00921659,0,-0.002564103,0.001395673,-0.002912621,-0.00528169,-0.001443001,-0.006006006,-0.003484321,-0.028962612,0.001789976
2017-9-7,-0.049095607,-0.007633066,-0.001872659,0.007113821,-0.028747433,-0.025051335,-0.033045977,-0.01396648,-0.022440393,-0.022492971,0.023698384,-0.00729927,0.011698265,-0.011486001,-0.006526468,0.00310302,0,0,-0.01248465,-0.003663004,0.037124183,-0.005427408,-0.004405286,0.001706485,-0.005277045,-0.017892644,0.026488002,-0.013568521,-0.00617284,-0.005571031,-0.009983361,-0.006158584,0.014285714,-0.008130081,0.038083538,-0.013537375,0.036158192,-0.010213556,-0.014435696,-0.008840864,-0.008314437,-0.027732989,0.091212458,-0.040106952,0.029803087,0.001317523,-0.005865103,-0.032894737,-0.016216216,0.003771213,-0.00990099,-0.020325203,-0.009433962,0.006644518,0.002836879,-0.014184397,-0.01954262,-0.009615385,-0.016760865,-0.003883495,-0.012779553,-0.003846154,-0.01463964,-0.01010101,-0.007276507,-0.006644518,-0.014492754,-0.010606061,-0.008988764,-0.016085791,-0.001941748,-0.021484375,-0.00400641,0.002923977,0.009926855,-0.02617801,-0.00498836,0,-0.022913257,-0.019751952,-0.01589404,0.037868163,-0.021126761,-0.022813688,-0.008592201,-0.015285599,0.007285974,-0.005847953,-0.00625,-0.015063731,0.009161381,-0.004651163,-0.0046875,-0.028277635,-0.01010453,-0.022882181,-0.00619469,0.007225434,-0.012688822,0,-0.036876356,-0.005360334
2017-9-8,0.029891304,-0.014350332,-0.003752345,-0.008072654,-0.023255814,-0.00210615,0.012630015,0.002832861,0.024390244,0.003835091,0.001753771,-0.007352941,-0.017942584,-0.009440813,0.008029197,-0.034852547,0,0.011737089,-0.024455959,0.003676471,0.039072347,-0.001364256,-0.006637168,-0.010221465,0,-0.010121457,0.015179114,-0.005502063,-0.002070393,0,-0.003361345,0.00232378,0.01799687,-0.001639344,0.015384615,0.015513126,0.005452563,-0.015009381,0.001331558,0.013875124,0.00152439,0.029850746,-0.007135576,0.000928505,-0.001550388,-0.001754386,0,-0.001133787,-0.008241758,0.008766437,-0.003333333,-0.004337986,-0.002380952,0.009075908,-0.021216407,-0.008992806,0.036471586,0,0.001982161,0,-0.006472492,-0.00965251,0.002285714,0.023809524,-0.014528796,-0.006688963,0.005106209,0.001531394,0.002040816,-0.004427793,0,-0.032934132,-0.013676589,-0.00728863,-0.062338334,-0.017921147,-0.001336898,0.000582242,0.010050251,0.001405811,-0.00807537,0.006756757,-0.007194245,0.01118677,-0.01,-0.005310458,0.003616637,0.020588235,-0.001572327,0.044705882,-0.009078212,0.004672897,0.014128728,-0.013227513,-0.019007392,0.009466866,-0.003561888,-0.004304161,-0.007955936,0,-0.006756757,-0.008383234
2017-9-11,-0.031662269,0.008339545,0.001883239,0.014242116,0.006493506,-0.012241452,-0.007336757,0,0.099439776,-0.009551098,-0.030112045,0.007407407,-0.016240357,-0.002932551,-0.00724113,0.008974359,0,0.005800464,0.019545358,-0.001465201,-0.027413877,0.00136612,0.002227171,0.005163511,0.00265252,0.002385821,-0.017344498,0.002766252,-0.006224066,0.00280112,0.006745363,-0.02202473,-0.016910069,0.013136289,-0.015151515,-0.019388954,0,0.000952381,0.001329787,-0.002932551,-0.000761035,0,-0.019507187,-0.004638219,0.006728778,0.006151142,0.002949853,0.027809308,0.006648199,0.008690255,0,-0.00037886,0.003579952,0.004088307,-0.026011561,0.003629764,-0.002045827,0,-0.034223541,0.001949318,-0.019543974,-0.03411306,0.002280502,-0.005537099,0.006508168,0.003367003,0.040642146,-0.000764526,-0.01878253,-0.013000342,-0.003891051,-0.001031992,0.014681892,0.014684288,-0.008551724,-0.005474453,-0.005689424,-0.01658423,0.016583748,-0.007487131,0,0.009395973,0.014492754,-0.003367003,0.000673401,0.01026694,-0.005405405,-0.010086455,0,-0.004504505,0.005637773,-0.002325581,0,0.069705094,0.000717618,-0.018262586,-0.002680965,-0.0129683,0.002467613,0,0.018707483,-0.0102657
